Александра Лукьяненко,realtor,Одинцово,sale,flat,19,3,90.0,17000000.0,, Кутузовская,31,Сколково,
ИНКОМ-Недвижимость,real_estate_agent,Одинцово,sale,flat,22,3,120.0,26000000.0,,Можайское шоссе,80А,Баковка,Атлант
ID 81476397,homeowner,Одинцово,sale,flat,10,3,90.0,23000000.0,, Гвардейская,15,Одинцово,Гусарская баллада
Жилстрой-Сервис,real_estate_agent,Одинцово,sale,flat,24,3,82.1,17500000.0,,Садовая ,28А,Одинцово,Единый Стандарт
Олег Юрьевич Пальчуковский,realtor,Одинцово,sale,flat,22,3,75.8,10999999.0,, Чистяковой,84,Сколково,
Надежда Жвикова,realtor,Одинцово,sale,flat,18,3,109.7,23750000.0,, Чикина,12,Одинцово,
ID 123494581,homeowner,Одинцово,sale,flat,5,3,56.4,12500000.0,,Можайское шоссе,38,Одинцово,
Иван Козеев,realtor,Одинцово,sale,flat,26,3,72.8,14900000.0,,Солнечная ,17а,Одинцово,
БЕСТ на Октябрьской,real_estate_agent,Одинцово,sale,flat,25,3,74.0,13100000.0,, Сколковская,9А,Сколково,Сколковский
Марина Захарченко,realtor,Одинцово,sale,flat,28,3,98.8,28800000.0,,Можайское шоссе,122,Баковка,Да Винчи
Самолет Плюс,real_estate_agent,Одинцово,sale,flat,24,3,81.0,14799000.0,, Чистяковой,8,Сколково,
Игорь Лабойко,realtor,Одинцово,sale,flat,24,3,99.6,25000000.0,,Можайское шоссе,122,Баковка,Да Винчи
ID 11171572,homeowner,Одинцово,sale,flat,17,3,75.0,14000000.0,, Чистяковой,18,Сколково,
Этажи Москва,real_estate_agent,Одинцово,sale,flat,27,3,51.0,13000000.0,, Сколковская,3А,Сколково,Сколковский
Самолет плюс,real_estate_agent,Одинцово,sale,flat,17,3,67.0,24000000.0,, Маршала Бирюзова,13,Одинцово,Одинград
Lord Estate,real_estate_agent,Одинцово,sale,flat,5,3,59.8,8970000.0,,Можайское шоссе,37,Одинцово,
ID 27464,realtor,Одинцово,sale,flat,24,3,102.2,17400000.0,,Садовая ,28А,Одинцово,Единый Стандарт
Этажи Москва,real_estate_agent,Одинцово,sale,flat,25,3,75.0,15900000.0,, Кутузовская,74Б,Сколково,
ЖСС Недвижимость,real_estate_agent,Одинцово,sale,flat,9,3,67.0,12700000.0,,Любы Новоселовой бульвар,18,Одинцово,
Алексей Зубинов,realtor,Одинцово,sale,flat,28,3,77.0,25000000.0,,Можайское шоссе,122,Баковка,Да Винчи
ID 112665894,homeowner,Одинцово,sale,flat,9,3,65.0,12100000.0,, Говорова,6,Одинцово,
BRIGHT ESTATE - загородная недвижимость,real_estate_agent,Одинцово,sale,flat,18,3,73.3,16150000.0,,Северная ,5к3,Одинцово,Одинбург
Этажи Москва,real_estate_agent,Одинцово,sale,flat,12,3,65.5,12500000.0,,Можайское шоссе,131,Одинцово,
Андрей Одинцов,realtor,Одинцово,sale,flat,25,3,62.2,12719000.0,,Вокзальная ,31А,Одинцово,Сердце Одинцово
ID 108126,realtor,Одинцово,sale,flat,25,3,72.8,14500000.0,, Кутузовская,74А,Сколково,
Андрей Бар,realtor,Одинцово,sale,flat,23,3,69.5,11400000.0,, Чистяковой,18,Сколково,
ID 13988070,homeowner,Одинцово,sale,flat,23,3,86.0,17300000.0,, Чистяковой,18,Сколково,
Этажи Москва,real_estate_agent,Одинцово,sale,flat,25,3,72.8,13200000.0,, Кутузовская,72В,Сколково,Новая Трехгорка
Самолет плюс Одинцово,real_estate_agent,Одинцово,sale,flat,22,3,72.0,11300000.0,, Белорусская,4,Одинцово,Одинцовский Парк
Выбор К,real_estate_agent,Одинцово,sale,flat,9,3,60.5,11800000.0,,Можайское шоссе,101,Одинцово,
ID 12929399,homeowner,Одинцово,sale,flat,12,3,68.3,11600000.0,, Чикина,11,Кунцевская,
Никита Шмелев,realtor,Одинцово,sale,flat,9,3,62.1,11100000.0,, Чикина,7,Одинцово,
ОГРК,real_estate_agent,Одинцово,sale,flat,9,3,63.8,9300000.0,, Чикина,9,Одинцово,
Владис,real_estate_agent,Одинцово,sale,flat,22,3,78.9,11000000.0,, Чистяковой,84,Сколково,
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,Одинцово,sale,flat,25,3,71.0,12200000.0,, Кутузовская,72В,Сколково,Новая Трехгорка
Анастасия Трофимова,realtor,Одинцово,sale,flat,26,3,76.0,22000000.0,, Сколковская,5А,Сколково,Сколковский
ГОРОДА,real_estate_agent,Одинцово,sale,flat,9,3,57.0,11500000.0,,Вокзальная ,3,Одинцово,
Наталья Гудыма,realtor,Одинцово,sale,flat,22,3,75.6,12300000.0,, Чистяковой,66,Сколково,
СмениКварти.Ру,real_estate_agent,Одинцово,sale,flat,5,3,54.8,8500000.0,,Северная ,44,Одинцово,
Дом сервис плюс,real_estate_agent,Одинцово,sale,flat,16,3,64.1,10300000.0,,Можайское шоссе,145,Баковка,
ID 61568987,homeowner,Одинцово,sale,flat,22,3,57.0,10500000.0,, Чистяковой,78,Сколково,
Михаил Мальцев,realtor,Одинцово,sale,flat,5,3,62.5,10250000.0,,Солнечная ,11,Одинцово,
ID 86399484,homeowner,Одинцово,sale,flat,25,3,88.2,23500000.0,,Садовая ,24,Одинцово,Единый Стандарт
Загородный Мир,real_estate_agent,Одинцово,sale,flat,16,3,64.0,10500000.0,,Можайское шоссе,145,Баковка,
ID 116583833,homeowner,Одинцово,sale,flat,12,3,72.5,15500666.0,,Новоспортивная ,6,Одинцово,
Риэлти-Город,real_estate_agent,Одинцово,sale,flat,12,3,64.6,10000000.0,,Можайское шоссе,131,Одинцово,
Этажи Москва,real_estate_agent,Одинцово,sale,flat,25,3,90.0,15500000.0,, Маковского,28,Одинцово,Союзный
Анастасия Трофимова,realtor,Одинцово,sale,flat,19,3,91.0,23970000.0,, Сколковская,9А,Сколково,Сколковский
YUZHIN,real_estate_agent,Одинцово,sale,flat,16,3,66.0,11500000.0,,Можайское шоссе,1к1,Одинцово,
Валерий Антоненко,realtor,Одинцово,sale,flat,23,3,77.0,12500000.0,, Чистяковой,18,Сколково,
На Петровке,real_estate_agent,Одинцово,sale,flat,25,3,71.0,25400000.0,,Северная ,9,Одинцово,Одинбург
Этажи Москва,real_estate_agent,Одинцово,sale,flat,22,3,57.0,10499990.0,, Чистяковой,78,Сколково,
Любовь Рублева,realtor,Одинцово,sale,flat,15,3,67.6,13500000.0,, Рябиновая,3к1,Внуково,Одинцово-1
Марина Захарченко,realtor,Одинцово,sale,flat,28,3,64.5,18300000.0,,Можайское шоссе,122,Баковка,Да Винчи
ОГРК,real_estate_agent,Одинцово,sale,flat,25,3,81.3,13500000.0,, Рябиновая,5к1,Внуково,Одинцово-1
Самолет Плюс,real_estate_agent,Одинцово,sale,flat,25,3,106.0,32000000.0,,Можайское шоссе,122,Баковка,Да Винчи
ID 13564,realtor,Одинцово,sale,flat,17,3,78.0,16990000.0,,Можайское шоссе,45а,Одинцово,
МК Инвест,real_estate_agent,Одинцово,sale,flat,25,3,83.0,13280000.0,, Маршала Жукова,,Одинцово,Микрорайон Центральный
ID 103317435,homeowner,Одинцово,sale,flat,9,3,55.9,8700000.0,,Молодежная ,1,Одинцово,
Ирина  Глазунова,realtor,Одинцово,sale,flat,25,3,83.6,19300000.0,,Северная ,5к2,Одинцово,Одинбург
Сергей Николаев,realtor,Одинцово,sale,flat,26,3,68.7,12100000.0,,Вокзальная ,31,Одинцово,Сердце Одинцово
Рыков Риэлти,real_estate_agent,Одинцово,sale,flat,12,3,62.9,12740000.0,,Можайское шоссе,46,Одинцово,
Homeapp,real_estate_agent,Одинцово,sale,flat,25,3,63.9,12500000.0,,Вокзальная ,31,Одинцово,Сердце Одинцово
Марина Захарченко,realtor,Одинцово,sale,flat,28,3,69.4,18900000.0,,Можайское шоссе,122,Баковка,Да Винчи
ID 110102402,homeowner,Одинцово,sale,flat,18,3,95.0,24950000.0,,Любы Новоселовой бульвар,12А,Одинцово,
Андрей Одинцов,realtor,Одинцово,sale,flat,17,3,77.5,17270000.0,,Вокзальная ,15,Одинцово,Сердце Одинцово
ID 28134181,homeowner,Одинцово,sale,flat,25,3,58.7,15000000.0,, Маковского,24,Одинцово,
Даниёр Рустамов,realtor,Одинцово,sale,flat,25,3,89.5,17500000.0,, Маршала Жукова,,Одинцово,Микрорайон Центральный
Олег Юрьевич Пальчуковский,realtor,Одинцово,sale,flat,15,3,87.6,14200000.0,, Каштановая,4,Внуково,Одинцово-1
Марина Захарченко,realtor,Одинцово,sale,flat,28,3,64.5,18300000.0,,Можайское шоссе,122,Баковка,Да Винчи
Дмитрий Олегович Щёлоков,realtor,Одинцово,sale,flat,16,3,87.4,16890000.0,, Каштановая,4,Внуково,Одинцово-1
Интеллект-Риэлт,real_estate_agent,Одинцово,sale,flat,22,3,75.8,12900000.0,, Чистяковой,84,Сколково,
EuroDoma,real_estate_agent,Одинцово,sale,flat,25,3,83.0,12350000.0,,,,Одинцово,Микрорайон Центральный
Этажи Москва,real_estate_agent,Одинцово,sale,flat,5,3,61.1,9450000.0,, Маршала Жукова,10,Одинцово,
ID 56710737,realtor,Одинцово,sale,flat,17,3,84.5,13300000.0,, Чистяковой,18,Сколково,
Даниил Фурман,realtor,Одинцово,sale,flat,25,3,89.5,15300000.0,, Маршала Жукова,23Ак1,Одинцово,Микрорайон Центральный
ID 269671,realtor,Одинцово,sale,flat,17,3,75.4,12500000.0,, Чистяковой,2,Сколково,
Монолит Столица,real_estate_agent,Одинцово,sale,flat,25,3,72.8,15990000.0,, Кутузовская,72А,Сколково,
ID 106208409,homeowner,Одинцово,sale,flat,15,3,67.0,22460000.0,, Маршала Бирюзова,13,Одинцово,Одинград
Анастасия Киселева,realtor,Одинцово,sale,flat,9,3,55.0,12750000.0,,Можайское шоссе,62,Одинцово,
ID 244558,realtor,Одинцово,sale,flat,19,3,85.5,13250000.0,, Белорусская,10,Одинцово,Одинцовский Парк
Екатерина Осадчая,realtor,Одинцово,sale,flat,9,3,55.0,12700000.0,,Можайское шоссе,62,Одинцово,
ID 111160646,homeowner,Одинцово,sale,flat,5,-1,55.5,2500000.0,,Можайское шоссе,19,Одинцово,
ЕГСН Продажа,real_estate_agent,Одинцово,sale,flat,12,-1,65.0,3200000.0,, Говорова,4,Одинцово,
ID 96884580,homeowner,Одинцово,sale,flat,17,3,79.0,16000000.0,, Маковского,12,Одинцово,
Агентство недвижимости Авеню-Москва,real_estate_agent,Одинцово,sale,flat,26,3,78.0,12500000.0,, Каштановая,8,Внуково,Одинцово-1
ID 95859137,homeowner,Одинцово,sale,flat,14,3,62.1,13000000.0,,Северная ,32,Одинцово,
ID 64059704,realtor,Одинцово,sale,flat,22,3,56.0,13000000.0,, Чистяковой,66,Сколково,
ID 244558,realtor,Одинцово,sale,flat,19,3,85.5,13250000.0,, Белорусская,10,Одинцово,Одинцовский Парк
ID 12849871,homeowner,Одинцово,sale,flat,25,3,72.8,13300000.0,, Кутузовская,72А,Сколково,
ID 56710737,realtor,Одинцово,sale,flat,17,3,84.5,13300000.0,, Чистяковой,18,Сколково,
ID 75642679,homeowner,Одинцово,sale,flat,12,3,63.5,13400000.0,,Можайское шоссе,136,Баковка,
Выбор К,real_estate_agent,Одинцово,sale,flat,12,3,67.9,13500000.0,,Можайское шоссе,83,Одинцово,
ID 44260447,homeowner,Одинцово,sale,flat,16,3,84.0,13500000.0,, Чистяковой,18,Сколково,
ID 179279,realtor,Одинцово,sale,flat,12,3,67.0,13500000.0,мкр. 4-й,Можайское шоссе,83,,
ID 381060,homeowner,Одинцово,sale,flat,20,3,75.0,13500000.0,, Чистяковой,42,Сколково,
Самолет Плюс Москва,real_estate_agent,Одинцово,sale,flat,16,3,84.0,13500000.0,, Чистяковой,18,Сколково,
На Петровке,real_estate_agent,Одинцово,sale,flat,16,3,65.0,13650000.0,, Маршала Жукова,49,Одинцово,
ID 92782122,homeowner,Одинцово,sale,flat,16,3,68.2,13700000.0,,бульвар Маршала Крылова,8,Баковка,
ID 111060314,homeowner,Одинцово,sale,flat,12,3,64.0,13700000.0,,Можайское шоссе,136,Баковка,
ID 13733097,homeowner,Одинцово,sale,flat,22,3,69.0,13700000.0,, Белорусская,6,Одинцово,Одинцовский Парк
ID 91286833,unknown,Одинцово,sale,flat,17,3,78.0,13700000.0,, Чистяковой,18,Сколково,
ID 16583290,homeowner,Одинцово,sale,flat,12,3,64.0,13800000.0,,Можайское шоссе,136,Баковка,
ID 333098,realtor,Одинцово,sale,flat,14,3,72.0,13800000.0,,Вокзальная ,51,Баковка,
Этажи Москва,real_estate_agent,Одинцово,sale,flat,25,3,78.0,13800000.0,, Сколковская,5А,Сколково,Сколковский
ID 112423014,homeowner,Одинцово,sale,flat,25,3,64.0,13950000.0,, Чистяковой,8,Сколково,
,,Одинцово,sale,flat,19,3,59.8,13999999.0,,Северная ,7,Одинцово,Одинбург
ID 119405936,homeowner,Одинцово,sale,flat,24,3,62.3,14000000.0,, Кутузовская,1,Сколково,
Олег Юрьевич Пальчуковский,realtor,Одинцово,sale,flat,15,3,87.6,14200000.0,, Каштановая,4,Внуково,Одинцово-1
ID 108126,realtor,Одинцово,sale,flat,25,3,72.8,14500000.0,, Кутузовская,74А,Сколково,
Владис,real_estate_agent,Одинцово,sale,flat,25,3,84.0,14500000.0,, Маковского,28,Одинцово,Союзный
Азбука Жилья,real_estate_agent,Одинцово,sale,flat,25,3,75.0,14500000.0,, Кутузовская,74Б,Сколково,
ID 99782302,homeowner,Одинцово,sale,flat,23,3,84.0,14500000.0,, Маковского,28,Одинцово,Союзный
Кристиан Кочергин,realtor,Одинцово,sale,flat,23,3,76.4,14500000.0,, Чистяковой,18,Сколково,
Елена Кожурова,realtor,Одинцово,sale,flat,25,3,90.0,21500000.0,Одинцово,Можайское шоссе,169,,Можайское ш. 169
CRISTAL ESTATE,real_estate_agent,Одинцово,sale,flat,15,3,85.0,15900000.0,, Рябиновая,1,Внуково,Одинцово-1
ID 60378701,unknown,Одинцово,sale,flat,18,3,75.0,22900000.0,, Маршала Бирюзова,13,Одинцово,Одинград
Самолет Плюс Москва,real_estate_agent,Одинцово,sale,flat,12,3,65.6,11990000.0,, Говорова,16,Одинцово,
Владис,real_estate_agent,Одинцово,sale,flat,25,3,79.9,12800000.0,, Сколковская,9А,Сколково,Сколковский
Владис,real_estate_agent,Одинцово,sale,flat,22,3,68.3,11900000.0,, Белорусская,11,Одинцово,Одинцовский Парк
ID 15141850,unknown,Одинцово,sale,flat,15,3,77.0,20350000.0,,Новоспортивная ,10,Одинцово,
Шанс,real_estate_agent,Одинцово,sale,flat,24,3,82.0,18500000.0,, Маковского,16,Одинцово,
ID 111860740,homeowner,Одинцово,sale,flat,25,3,63.9,11000000.0,, Маковского,28,Одинцово,Союзный
ID 490411,real_estate_agent,Одинцово,sale,flat,22,3,78.1,12800000.0,, Белорусская,4,Одинцово,Одинцовский Парк
ID 100992338,homeowner,Одинцово,sale,flat,23,3,112.0,27999999.0,,бульвар Маршала Крылова,25а,Баковка,Первый
Этажи Москва,real_estate_agent,Одинцово,sale,flat,12,3,64.0,10500000.0,,Можайское шоссе,47,Одинцово,
ID 112677802,homeowner,Одинцово,sale,flat,16,3,87.2,16800000.0,, Рябиновая,7,Внуково,Одинцово-1
ID 13563834,unknown,Одинцово,sale,flat,5,3,59.0,8900000.0,,Можайское шоссе,106,Баковка,
CENTURY 21 Столичная недвижимость,real_estate_agent,Одинцово,sale,flat,24,3,70.01,10500000.0,,,5,Одинцово,Одинград квартал Семейный ЖК
ID 19169,realtor,Одинцово,sale,flat,9,3,61.0,10150000.0,, Чикина,9,Одинцово,
ID 13733097,homeowner,Одинцово,sale,flat,22,3,69.0,13700000.0,, Белорусская,6,Одинцово,Одинцовский Парк
На Петровке,real_estate_agent,Одинцово,sale,flat,16,3,65.0,13650000.0,, Маршала Жукова,49,Одинцово,
ID 22695190,homeowner,Одинцово,sale,flat,9,3,56.6,10600000.0,, Верхне-Пролетарская,5,Одинцово,
ID 24119,realtor,Одинцово,sale,flat,26,3,90.0,24700000.0,, Маршала Жукова,11А,Одинцово,
ID 75642679,homeowner,Одинцово,sale,flat,12,3,63.5,13400000.0,,Можайское шоссе,136,Баковка,
ID 273409,realtor,Одинцово,sale,flat,14,3,63.0,12990000.0,,Красногорское шоссе,8к1,Одинцово,
ID 44260447,homeowner,Одинцово,sale,flat,16,3,84.0,13500000.0,, Чистяковой,18,Сколково,
,,Одинцово,sale,flat,19,3,59.8,13999999.0,,Северная ,7,Одинцово,Одинбург
ID 119405936,homeowner,Одинцово,sale,flat,24,3,62.3,14000000.0,, Кутузовская,1,Сколково,
ID 76943077,unknown,Одинцово,sale,flat,14,3,76.4,15700000.0,,Можайское шоссе,34,Одинцово,
CENTURY 21 Столичная недвижимость,real_estate_agent,Одинцово,sale,flat,24,3,86.94,14500000.0,,,,Одинцово,Одинбург ЖК
ID 179279,realtor,Одинцово,sale,flat,26,3,67.0,15000000.0,,,,,Одинград. Семейный квартал
ОГРК,real_estate_agent,Одинцово,sale,flat,25,3,70.5,10690000.0,,,к2,Одинцово,Союзный ЖК
Самолет плюс,real_estate_agent,Одинцово,sale,flat,17,3,79.2,16000000.0,, Маковского,12,Одинцово,
ID 112423014,homeowner,Одинцово,sale,flat,25,3,64.0,13950000.0,, Чистяковой,8,Сколково,
Дмитрий Ерохин,realtor,Одинцово,sale,flat,9,3,55.7,10300000.0,, Маршала Бирюзова,12,Одинцово,
ID 13460403,homeowner,Одинцово,sale,flat,25,3,121.7,27900000.0,,Можайское шоссе,122,Баковка,Да Винчи
Владис,real_estate_agent,Одинцово,sale,flat,12,3,63.0,10500000.0,, Маршала Бирюзова,28,Одинцово,
ID 111362994,homeowner,Одинцово,sale,flat,12,3,66.0,11800000.0,, Чикина,3,Баковка,
ЖСС Недвижимость,real_estate_agent,Одинцово,sale,flat,5,3,61.1,8200000.0,, Маршала Жукова,10,Одинцово,
ID 17440318,homeowner,Одинцово,sale,flat,23,3,86.0,14800000.0,, Чистяковой,2,Сколково,
ID 74405397,unknown,Одинцово,sale,flat,18,3,84.0,23500000.0,, Чикина,12,Одинцово,
ID 70909104,homeowner,Одинцово,sale,flat,5,3,58.0,10000000.0,, Маршала Жукова,12,Одинцово,
Этажи Москва,real_estate_agent,Одинцово,sale,flat,25,3,83.6,17300000.0,,Северная ,9,Одинцово,Одинбург
ID 91286833,unknown,Одинцово,sale,flat,17,3,78.0,13700000.0,, Чистяковой,18,Сколково,
ID 20380260,unknown,Одинцово,sale,flat,24,3,80.0,16900000.0,,Северная ,5к2,Одинцово,Одинбург
ID 61190129,homeowner,Одинцово,sale,flat,22,3,80.0,16900000.0,,Северная ,5к2,Одинцово,Одинбург
МРИЭЛТОР - офис Отрадное,real_estate_agent,Одинцово,sale,flat,20,3,79.0,11750000.0,, Чистяковой,68,Сколково,
Триумф,real_estate_agent,Одинцово,sale,flat,20,3,75.6,15900000.0,, Кутузовская,21,Сколково,
ЖСС Недвижимость,real_estate_agent,Одинцово,sale,flat,25,3,84.6,18500000.0,,Северная ,5к3,Одинцово,Одинбург
ID 79882709,homeowner,Одинцово,sale,flat,24,3,82.0,28000000.0,, Сколковская,1Г,Сколково,Сколковский
Монолит Столица,real_estate_agent,Одинцово,sale,flat,17,3,75.0,15000000.0,, Чистяковой,2,Сколково,
ID 87945642,homeowner,Одинцово,sale,flat,16,3,89.4,19000000.0,,Комсомольская ,8,Одинцово,
Moscow Estate,real_estate_agent,Одинцово,sale,flat,18,3,115.7,24500000.0,, Чикина,12,Одинцово,
ID 115690292,homeowner,Одинцово,sale,flat,26,3,73.8,16550000.0,, Кутузовская,74А,Сколково,
Самолет Плюс,real_estate_agent,Одинцово,sale,flat,21,3,75.0,12499000.0,, Чистяковой,66,Сколково,
ID 97400354,homeowner,Одинцово,sale,flat,12,3,63.0,10500000.0,, Маршала Бирюзова,28,Одинцово,
Самолет Плюс,real_estate_agent,Одинцово,sale,flat,22,3,78.9,10999000.0,, Чистяковой,84,Сколково,
ID 16583290,homeowner,Одинцово,sale,flat,12,3,64.0,13800000.0,,Можайское шоссе,136,Баковка,
CENTURY 21 Столичная недвижимость,real_estate_agent,Одинцово,sale,flat,24,3,106.7,29500000.0,,Можайское шоссе,122,Баковка,Да Винчи
ID 78426599,homeowner,Одинцово,sale,flat,5,3,57.2,10650000.0,,Можайское шоссе,38,Одинцово,
Владис,real_estate_agent,Одинцово,sale,flat,24,3,81.0,14600000.0,, Чистяковой,8,Сколково,
ID 54011059,homeowner,Одинцово,sale,flat,8,3,71.0,20600000.0,,Можайское шоссе,122,Баковка,Да Винчи
YUZHIN,real_estate_agent,Одинцово,sale,flat,16,3,84.6,15600000.0,, Рябиновая,1,Внуково,Одинцово-1
ID 56098740,homeowner,Одинцово,sale,flat,15,3,84.7,16200000.0,, Рябиновая,7,Одинцово,Одинцово-1
Этажи Москва,real_estate_agent,Одинцово,sale,flat,14,3,72.0,15200000.0,,Северная ,24,Одинцово,
ID 93880158,homeowner,Одинцово,sale,flat,14,3,82.0,15000000.0,,Солнечная ,16,Одинцово,
YUZHIN,real_estate_agent,Одинцово,sale,flat,24,3,97.0,22490000.0,,Можайское шоссе,80А,Баковка,Атлант
ID 19129314,homeowner,Одинцово,sale,flat,26,3,84.3,17800000.0,,Северная ,9,Одинцово,Одинбург
VOLOV group,real_estate_agent,Одинцово,sale,flat,24,3,89.1,20900000.0,, Сколковская,1В,Сколково,Сколковский
Каскад,real_estate_agent,Одинцово,sale,flat,27,3,78.5,15400000.0,, Верхне-Пролетарская,7,Одинцово,
ЖСС Недвижимость,real_estate_agent,Одинцово,sale,flat,14,3,62.1,13490000.0,,Красногорское шоссе,8к1,Одинцово,
ID 71489281,homeowner,Одинцово,sale,flat,24,3,97.3,25930000.0,,Можайское шоссе,122,Баковка,Да Винчи
ID 179279,realtor,Одинцово,sale,flat,12,3,67.0,13500000.0,мкр. 4-й,Можайское шоссе,83,,
ID 19966885,homeowner,Одинцово,sale,flat,14,3,72.0,15200000.0,,Северная ,24,Одинцово,
Манхэттен эстейт,real_estate_agent,Одинцово,sale,flat,16,3,66.1,13200000.0,,Можайское шоссе,17к1,Одинцово,
На Петровке,real_estate_agent,Одинцово,sale,flat,25,3,78.9,14000000.0,,Северная ,5к2,Одинцово,Одинбург
Владис,real_estate_agent,Одинцово,sale,flat,25,3,77.0,14750000.0,, Маковского,24,Одинцово,
Елена Кожурова,realtor,Одинцово,sale,flat,24,3,71.0,20500000.0,,Можайское шоссе,122,Баковка,Да Винчи
Этажи Москва,real_estate_agent,Одинцово,sale,flat,22,3,84.4,17000000.0,, Сколковская,1В,Сколково,Сколковский
ID 91286833,unknown,Одинцово,sale,flat,17,3,76.5,12500000.0,, Чистяковой,18,Сколково,
GENESIS Asset Management,real_estate_agent,Одинцово,sale,flat,15,3,84.7,16200000.0,, Рябиновая,7,Внуково,Одинцово-1
ID 81469576,homeowner,Одинцово,sale,flat,25,3,72.8,16000000.0,, Кутузовская,72А,Сколково,
Владис,real_estate_agent,Одинцово,sale,flat,25,3,71.7,13500000.0,, Рябиновая,7к1,Одинцово,Одинцово-1
ID 92606795,homeowner,Одинцово,sale,flat,24,3,95.0,25000000.0,,Можайское шоссе,122,Баковка,Да Винчи
Этажи Москва,real_estate_agent,Одинцово,sale,flat,23,3,78.0,19800000.0,, Маршала Бирюзова,2а,Одинцово,Микрорайон Центральный
CENTURY 21 Столичная недвижимость,real_estate_agent,Одинцово,sale,flat,25,3,68.6,12600000.0,,,10,Одинцово,Одинград. Семейный квартал
Владис,real_estate_agent,Одинцово,sale,flat,15,3,87.2,17190000.0,, Рябиновая,7,Внуково,Одинцово-1
ID 12849871,homeowner,Одинцово,sale,flat,25,3,72.8,13300000.0,, Кутузовская,72А,Сколково,
CENTURY 21 Столичная недвижимость,real_estate_agent,Одинцово,sale,flat,16,3,79.0,16000000.0,, Маковского,12,Одинцово,
Каскад,real_estate_agent,Одинцово,sale,flat,9,3,64.0,15000000.0,,Можайское шоссе,32,Одинцово,
Владис,real_estate_agent,Одинцово,sale,flat,25,3,72.8,16000000.0,, Кутузовская,72А,Сколково,
CENTURY 21 Столичная недвижимость,real_estate_agent,Одинцово,sale,flat,24,3,72.91,11900000.0,,,5,Одинцово,Одинград квартал Семейный ЖК
Этажи Москва,real_estate_agent,Одинцово,sale,flat,22,3,84.4,17000000.0,, Сколковская,1В,Сколково,Сколковский
ID 87433353,homeowner,Одинцово,sale,flat,25,3,77.0,14900000.0,, Маковского,24,Одинцово,
Этажи Москва,real_estate_agent,Одинцово,sale,flat,25,3,72.8,15990000.0,, Кутузовская,72А,Сколково,Новая Трехгорка
ID 118284647,homeowner,Одинцово,sale,flat,22,3,78.9,11900000.0,, Чистяковой,84,Сколково,
ID 64059704,realtor,Одинцово,sale,flat,22,3,56.0,13000000.0,, Чистяковой,66,Сколково,
Этажи Москва,real_estate_agent,Одинцово,sale,flat,25,3,70.1,11300000.0,,,5,Одинцово,Одинград квартал Семейный ЖК
Владис,real_estate_agent,Одинцово,sale,flat,9,3,57.4,11400000.0,,Вокзальная ,3,Одинцово,
ID 21413769,homeowner,Одинцово,sale,flat,24,3,72.91,15200000.0,,,6,Одинцово,Одинград квартал Семейный ЖК
ЖИЛФОНД,real_estate_agent,Одинцово,sale,flat,24,3,68.6,12100000.0,,,10,Одинцово,Одинград. Семейный квартал
ID 58437100,homeowner,Одинцово,sale,flat,24,3,62.56,14890000.0,,,6,Одинцово,Одинград квартал Семейный ЖК
ID 118913242,homeowner,Одинцово,sale,flat,9,3,57.4,11400000.0,,Вокзальная ,3,Одинцово,
ID 114115212,homeowner,Одинцово,sale,flat,25,3,85.0,20500000.0,, Маршала Жукова,,Баковка,Микрорайон Центральный
ID 115234835,homeowner,Одинцово,sale,flat,9,3,57.4,11400000.0,,Вокзальная ,3,Одинцово,
Villagio Realty,real_estate_agent,Одинцово,sale,flat,17,3,92.3,21900000.0,, Сколковская,7Б,Сколково,Сколковский
ID 95976486,homeowner,Одинцово,sale,flat,25,4,84.1,19500000.0,, Сколковская,5А,Сколково,Сколковский
Елена Ряскина,realtor,Одинцово,sale,flat,22,2,68.7,12900000.0,, Белорусская,8,Одинцово,Одинцовский Парк
ID 123234902,homeowner,Одинцово,sale,flat,24,3,102.3,21400000.0,,Садовая ,28А,Одинцово,Единый Стандарт
Ирина Кузнецова,realtor,Одинцово,sale,flat,21,2,58.0,11500000.0,, Маковского,28,Одинцово,Союзный
Vysotsky Estate,real_estate_agent,Одинцово,sale,flat,25,2,58.2,11700000.0,, Маршала Бирюзова,2а,Одинцово,Микрорайон Центральный
ГОРОБМЕН,real_estate_agent,Одинцово,sale,flat,17,2,56.0,12500000.0,,Вокзальная ,19,Одинцово,Вокзальная 19
AFI Development,developer,Одинцово,sale,flat,24,3,51.93,12960949.0,,,,Одинцово,Одинбург
ID 21997931,homeowner,Одинцово,sale,flat,20,3,86.0,15500000.0,, Белорусская,10,Одинцово,Одинцовский Парк
ASK Estate,real_estate_agent,Одинцово,sale,flat,14,3,72.8,11000000.0,,Северная ,26,Одинцово,
Вектор,developer,Одинцово,sale,flat,25,3,88.0,16935000.0,,,,Одинцово,Союзный ЖК
Ирина Василевская,realtor,Одинцово,sale,flat,17,3,74.8,12300000.0,, Чистяковой,2,Сколково,
ID 78010256,homeowner,Одинцово,sale,flat,25,3,74.0,11000000.0,, Кутузовская,12,Сколково,
AFI Development,developer,Одинцово,sale,flat,24,3,64.2,15918874.0,,,,Одинцово,Одинбург
NIKA ESTATE,real_estate_agent,Одинцово,sale,flat,25,3,89.0,22100000.0,,,5А мкр,Баковка,
ID 123504673,homeowner,Одинцово,sale,flat,9,3,59.0,8800000.0,,Вокзальная ,9,Одинцово,
